




============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================













============================================================================
Função: griewangk
============================================================================
parameter;AGEO2;AGEO2var;AGEO2real2_AA3;
85000;0,024070586224716806;1,646273939511957;4,640548283418866E-07;
90000;0,015253278302353124;1,646273939511957;4,553821817410153E-07;
95000;0,009330124803353712;1,646273939511957;4,520244019090569E-07;
100000;0,005841561347299518;1,646273939511957;4,5114519053868207E-07;

==========================================================
===> Melhores f(x) para cada execução:
execucao;AGEO2;AGEO2var;AGEO2real2_AA3;
1;0,004777791989639013;1,5017956615498669;4,932221564502015E-07;
2;0,0077394588384329666;1,778061292074792;4,113801956862062E-07;
3;0,008847791679777117;1,8997925612761968;5,154047251210159E-07;
4;1,6464468850182143;2,1201839941197065;4,7033426042730753E-07;
5;1,5017577606567016;1,7780492298127548;4,746294131052764E-07;
6;1,7780268705248048;2,0133593359558795;4,119661944912423E-07;
7;0,002074951645681722;2,013355587926725;4,0202012385748276E-07;
8;1,340777216130416;2,013354555563449;4,135750586442555E-07;
9;0,0032762085009458985;1,899804618792789;5,228246600097464E-07;
10;0,0018422427591282542;2,499752705916883;4,277075014158527E-07;
11;0,0022845021664927856;1,5030878341936287;4,776054787214434E-07;
12;0,004874859877407545;1,8998051721349363;3,5150284460883086E-07;
13;1,5017752934234316;0,0036754150363513816;4,3504049784814924E-07;
14;0,005593686483287286;0,004036568559182996;3,87250100430947E-07;
15;0,0075507499030926795;0,0036754150363513816;5,100712279215713E-07;
16;1,6463794082001861;1,341133370276733;4,454391415720238E-07;
17;1,5017577606567016;1,5017926473239456;4,686528001229817E-07;
18;0,008902584516700784;2,4108740623440106;4,1738252321010805E-07;
19;0,0054224861411960035;2,013358709222434;4,707620249178035E-07;
20;1,6464554768386108;2,31828971784147;5,237892786169596E-07;
21;0,0018422427591282542;1,340460968862459;4,3758386780723413E-07;
22;0,003414293635369603;0,003919747742624935;4,5172542684213113E-07;
23;1,7780512337227528;1,5017825796312252;4,3147356976191986E-07;
24;1,8997585971960795;1,5017959477454745;4,751596165419869E-07;
25;1,501773274780053;1,5017945722819022;4,770766501849266E-07;
26;0,0058415614465161525;1,6469698756547508;4,136807483234861E-07;
27;0,0018422427591282542;1,341132555481888;4,7447217355056637E-07;
28;0,008625421973537328;1,646324441447483;5,163669989372011E-07;
29;0,0018422427591282542;1,6462780962651244;3,784642608195554E-07;
30;0,0018422427591282542;1,34046743856819;4,0846578741593476E-07;
31;0,0018422427591282542;1,501789906564678;4,753474129870483E-07;
32;0,005841561347299518;1,3404591154668637;3,475848728839992E-07;
33;0,0035471763658421196;1,5017954553014903;3,547110942747622E-07;
34;0,0018422427591282542;1,7780910758983879;3,8442784244807626E-07;
35;0,006531845293817895;1,340471540249748;4,964906317184159E-07;
36;0,003414293635369603;0,0036754150363513816;3,985889698299161E-07;
37;1,6465409441210532;2,2215839419873156;5,093742103667864E-07;
38;0,005841561545732787;1,5017935732118382;4,274897378309106E-07;
39;1,646529629992255;1,7780962824213233;4,7117348955794114E-07;
40;1,6463870670611627;1,6462697827587895;4,182672093122619E-07;
41;0,004036568559182996;1,5017970402631775;4,5249290892002136E-07;
42;0,0032762085009458985;1,5017831412658111;4,941119939871896E-07;
43;0,0035471763658421196;2,1201891781890936;4,5813333215960483E-07;
44;0,004036568559182996;1,5017967722929946;5,842428940638911E-07;
45;0,002074951645681722;1,6462977953642302;4,3639258962002714E-07;
46;0,00487485997662418;1,6464391223690527;4,594568565607915E-07;
47;0,003919747742624935;1,5017785854271146;4,5053090858004907E-07;
48;1,5018243064201933;1,7780903267998305;4,1534876515925134E-07;
49;0,005841561347299518;2,1201881568530645;4,96252813064757E-07;
50;1,340775980672916;2,013357677455364;4,50564954235233E-07;











============================================================================
Função: beale
============================================================================
parameter;AGEO2;AGEO2var;AGEO2real2_AA3;
meanNFE;100022;100008;100016;
meanFX;0,00011989548900015641;0,8466764310161332;0,0038947822196278275;
melhorFX;9,317427970502291E-07;0,00037568813731209377;2,5986725322255124E-12;
piorFX;0,0009994817327738865;6,354130923076994;0,19473909935037742;
medianFX;3,378241508701319E-05;0,6577100649722235;1,1832944228996917E-10;
sdFX;0,00020583018504584751;1,293432442800504;0,027540267508993698;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO2;AGEO2var;AGEO2real2_AA3;
5;23,899261063791158;23,899261063791158;39,310377513301795;
50;4,041270630701354;2,9842314217429373;7,069094319705611;
100;2,3036114702345776;1,0923515197768814;3,2942935713655657;
500;0,6584230445960345;0,6584230445960345;0,5894605799096873;
1000;0,6577100649722235;0,6580825555195589;0,09624186915545069;
1500;0,6577100649722235;0,6577260657076534;0,056530890917935436;
2000;0,22251924283711855;0,6577260657076534;0,03446821969951508;
2500;0,12097139628252594;0,6577260657076534;0,024145637679153873;
3000;0,12097139628252594;0,6577260657076534;0,014503102321406454;
3500;0,033890056738040214;0,6577100649722235;0,007078099303819399;
4000;0,033890056738040214;0,6577100649722235;0,004577467917161742;
4500;0,026091180696106733;0,6577100649722235;0,002947621926649601;
5000;0,01941623047015147;0,6577100649722235;0,0015262353483315723;
6000;0,009123189571610082;0,6577100649722235;0,0003267820579039355;
7000;0,009074653264950876;0,6577100649722235;8,376370091714323E-05;
8000;0,008041984120337426;0,6577100649722235;2,1161648061403457E-05;
9000;0,007562630083511865;0,6577100649722235;8,101648458160377E-06;
10000;0,007009314975723977;0,6577100649722235;7,925841761572218E-07;
12000;0,003363099418010168;0,6577100649722235;9,791322814511759E-08;
14000;0,0012149081004062842;0,6577100649722235;1,2888418884413716E-08;
16000;0,0009819764852693749;0,6577100649722235;3,4354978080042675E-09;
18000;0,0007155898854340156;0,6577100649722235;2,996606362445948E-09;
20000;0,0006275172415173391;0,6577100649722235;2,8680579176970634E-09;
25000;0,0004050345517728831;0,6577100649722235;2,6339605963619133E-09;
30000;0,0002074161786113311;0,6577100649722235;9,247970078791856E-10;
35000;0,00016395197222536547;0,6577100649722235;5,599931683933252E-10;
40000;0,00016285415454862865;0,6577100649722235;4,30443588008044E-10;
45000;0,0001617563368718918;0,6577100649722235;3,0002210759365824E-10;
50000;0,0001532075778553618;0,6577100649722235;2,3327536419438034E-10;
55000;0,00013282305239526023;0,6577100649722235;2,014053491192766E-10;
60000;9,242884663855994E-05;0,6577100649722235;1,848330854251954E-10;
65000;9,242884663855994E-05;0,6577100649722235;1,691794827606353E-10;
70000;9,242884663855994E-05;0,6577100649722235;1,488650238057387E-10;
75000;8,829509562881198E-05;0,6577100649722235;1,488650238057387E-10;
80000;3,7896995241337454E-05;0,6577100649722235;1,456027881013232E-10;
85000;3,5762918864329115E-05;0,6577100649722235;1,456027881013232E-10;
90000;3,5762918864329115E-05;0,6577100649722235;1,3152053192703057E-10;
95000;3,4928014180246104E-05;0,6577100649722235;1,1208721414778965E-10;
100000;3,274837333105567E-05;0,6577100649722235;1,1208721414778965E-10;

==========================================================
===> Melhores f(x) para cada execução:
execucao;AGEO2;AGEO2var;AGEO2real2_AA3;
1;7,475136007207091E-06;4,520957373135518;1,4710562132395494E-10;
2;2,1634927710220337E-06;0,05472135619639602;9,247498244881461E-10;
3;0,0002533348344699552;0,6577100649722235;2,5986725322255124E-12;
4;1,8728913897592613E-05;0,1202693473031426;1,9905757818566797E-10;
5;5,902142703587165E-06;0,2622883062050436;6,325212156317425E-10;
6;1,2844014822479987E-05;1,6685507297630289;0,19473909935037742;
7;3,5762918864329115E-05;0,062091268948818334;1,1832944228996917E-10;
8;9,242884663855994E-05;0,7056035077550746;1,7523306964282442E-10;
9;9,317427970502291E-07;0,7792708562549443;1,0584498600561012E-10;
10;1,2844014822479987E-05;0,007065659052096212;3,3206185230333483E-09;
11;0,00037568813731209377;0,014900801482259998;5,5078357001046416E-11;
12;3,5762918864329115E-05;0,8396372833619568;1,9134471658948795E-10;
13;9,317427970502291E-07;1,9719633631583968;1,800228551849735E-10;
14;5,902142703587165E-06;0,12097364806980379;9,219274802023042E-11;
15;0,0001617563368718918;0,07182395402344703;1,5062442628752245E-10;
16;6,928163829161841E-06;0,6584230445960345;6,890799254077967E-11;
17;7,475136007207091E-06;0,03927599213378236;1,0510821159340979E-10;
18;9,242884663855994E-05;0,22244364852383994;8,409119825090377E-10;
19;0,000278208360319001;0,6577100649722235;2,4128063191999843E-11;
20;1,698093320868849E-05;0,043151147322700305;6,029682392313502E-12;
21;7,475136007207091E-06;2,2648602935506257;7,976521935714183E-11;
22;0,00035604303670850186;0,6577420664430833;8,574758942520352E-11;
23;4,0031071618345786E-05;0,7056035077550746;3,734996316001797E-10;
24;0,0009994817327738865;0,7056035077550746;4,460779339765236E-11;
25;9,317427970502291E-07;0,6577100649722235;4,2789289932924615E-11;
26;3,378241508701319E-05;3,8117976097966366;1,9820042812473836E-11;
27;7,475136007207091E-06;0,1404026162581806;9,515723282542489E-11;
28;1,2974838538169858E-05;0,7056035077550746;7,615106352000609E-11;
29;8,416134461906402E-05;0,22244364852383994;2,5083989275406017E-10;
30;3,4093109496163086E-05;0,0018368490895316115;1,624627338323381E-10;
31;0,0001617563368718918;6,354130923076994;3,9437965227906615E-11;
32;0,0001617563368718918;3,9895148080400116;2,441763042133224E-11;
33;0,0006884340176846872;0,000727595337872937;2,4086524995673965E-10;
34;0,0001617563368718918;0,7056035077550746;5,430395511136522E-11;
35;3,5762918864329115E-05;0,05909663581602905;1,3815223134590899E-11;
36;2,354953477044512E-05;0,6584230445960345;7,184966548857473E-11;
37;9,242884663855994E-05;1,9918410480272013;1,5833611033629709E-10;
38;0,00035390855863869655;0,06266638182759252;1,189411089753697E-10;
39;7,928549020245726E-05;0,8018022175769292;1,7445295084003108E-10;
40;2,1634927710220337E-06;0,20283473795714108;2,2293363894867382E-10;
41;0,0007033693164014781;0,015295768431531992;8,267338663066875E-10;
42;2,354953477044512E-05;0,12097364806980379;4,1444232953700194E-12;
43;5,902142703587165E-06;0,020922144862071904;9,798032112725805E-12;
44;3,171433157509815E-05;0,6584230445960345;1,0330091246991229E-10;
45;9,317427970502291E-07;0,7056035077550746;6,824452415800482E-11;
46;9,355554833393201E-07;0,7056035077550746;2,1699257123296985E-10;
47;8,125034911623845E-06;0,009074653264950876;3,868360177576909E-10;
48;9,242884663855994E-05;1,2600505541978242;1,630195253847029E-10;
49;0,0003586125985351154;0,6584230445960345;1,4409995487869143E-10;
50;7,475136007207091E-06;0,00037568813731209377;1,7242183587745278E-11;



Execution Time: 1144.721 s
